"","ID","Choice_situation","alt1_x1","alt1_x2","alt1_x3","alt1_x4","alt2_x1","alt2_x2","alt2_x3","alt2_x4","alt3_sq","Block","group","V_1","V_2","V_3","e_1","e_2","e_3","U_1","U_2","U_3","CHOICE"
"5285",529,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,1.18289795445114,0.410284854212648,2.85404324813343,-0.427102045548856,-1.33971514578735,1.85404324813343,3
"5286",529,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,0.926580424645535,2.26705860377091,0.910068737971875,0.506580424645535,0.58705860377091,-0.0899312620281252,2
"5287",529,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,0.429598840531486,-0.109293031124122,-0.0624477174363459,-1.18040115946851,-1.52929303112412,-1.06244771743635,3
"5288",529,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,2.10985897424767,1.26256083575369,-0.891111547755718,1.40985897424767,0.73256083575369,-1.89111154775572,1
"5289",529,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,-0.340182561568518,-0.254382853274062,1.57811397149039,-2.07018256156852,-0.764382853274062,0.57811397149039,3
"5290",529,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,1.33740648487638,2.30636527781503,0.345140059355502,0.787406484876383,1.57636527781503,-0.654859940644498,2
"5291",530,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,1.65600690792182,0.241878961934649,1.53324243683255,1.04600690792182,-0.188121038065351,0.53324243683255,1
"5292",530,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,0.893294393502251,0.246204634193552,-0.582260273297828,0.433294393502251,-0.353795365806447,-1.58226027329783,1
"5293",530,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,0.317698146685831,-0.259534131935049,0.257808333956981,-2.24230185331417,-1.97953413193505,-0.742191666043019,3
"5294",530,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,-1.04888276456538,0.514008983290318,-1.6843992769193,-2.49888276456538,-1.16599101670968,-2.6843992769193,2
"5295",530,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,1.74361330867688,1.1802303162181,-0.269762508848136,0.983613308676885,-0.489769683781896,-1.26976250884814,1
"5296",530,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,0.506210838861609,-0.789452177029498,4.34156725710352,-0.213789161138391,-4.2494521770295,3.34156725710352,3
"5297",530,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.697145067521152,-0.342567017744031,0.861727140653535,0.0871450675211518,-0.772567017744031,-0.138272859346465,1
"5298",530,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,-0.113742818623907,0.832472269458393,0.432327019830296,-0.583742818623907,0.172472269458393,-0.567672980169704,2
"5299",530,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,-0.54770904647368,5.8860120619873,-0.305452331660651,-3.04770904647368,5.4660120619873,-1.30545233166065,2
"5300",530,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,0.246617853781989,-0.205364596868621,-0.80885928957651,-0.303382146218011,-0.935364596868621,-1.80885928957651,1
"5301",531,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,0.188185666773771,-0.367738250053029,2.58404950889234,-0.311814333226229,-0.997738250053029,1.58404950889234,3
"5302",531,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,-0.476436979240758,-0.975874236083446,-0.108647870693444,-3.09643697924076,-3.38587423608345,-1.10864787069344,3
"5303",531,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,1.64055333446723,-0.47755264270231,-0.8077054317086,1.18055333446723,-1.14755264270231,-1.8077054317086,1
"5304",531,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,-0.127627686804151,1.70325318434345,1.67000136112149,-1.67762768680415,0.28325318434345,0.670001361121494,3
"5305",531,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,2.46076806098696,-0.0334190884368887,-0.473133032453249,0.850768060986958,-1.78341908843689,-1.47313303245325,1
"5306",531,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,-1.23797464758478,-0.758392416768159,0.927315783170755,-1.65797464758478,-2.43839241676816,-0.072684216829245,3
"5307",531,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,2.1052159398784,-1.04176132786272,0.82209192706358,0.495215939878398,-2.46176132786272,-0.17790807293642,1
"5308",531,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,0.347891130722678,-0.5485746146184,-0.357980388777898,-0.352108869277322,-1.0785746146184,-1.3579803887779,1
"5309",531,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,0.315927757511968,-0.165053928910111,1.33775318762955,-1.41407224248803,-0.675053928910111,0.337753187629555,3
"5310",531,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,1.02728487913599,0.767346172145419,-0.491474540174212,0.477284879135991,0.0373461721454191,-1.49147454017421,1
"5311",532,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,1.75279984046187,-0.874174715626869,0.553305274462393,1.14279984046187,-1.30417471562687,-0.446694725537607,1
"5312",532,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,0.00171115135614748,3.03535317876105,-0.769350521981259,-0.458288848643853,2.43535317876105,-1.76935052198126,2
"5313",532,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,1.06780489494602,-1.6083073934044,-0.355010944062554,-1.49219510505398,-3.3283073934044,-1.35501094406255,3
"5314",532,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,3.40210488660675,2.42576448576516,-1.34002798783424,1.95210488660675,0.745764485765163,-2.34002798783424,1
"5315",532,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,-0.743515543513716,-0.380439000857266,0.56453847868617,-1.50351554351372,-2.05043900085727,-0.43546152131383,3
"5316",532,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,-0.0536047115526759,0.788272270141094,3.03805367722993,-0.773604711552676,-2.67172772985891,2.03805367722993,3
"5317",532,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.934741546101131,0.397695323230839,2.14752176483014,0.324741546101131,-0.0323046767691608,1.14752176483014,3
"5318",532,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,-0.692436953227896,0.61502866502386,-0.402624093438542,-1.1624369532279,-0.0449713349761397,-1.40262409343854,2
"5319",532,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,0.46500508347304,2.98159858456878,2.7707008072659,-2.03499491652696,2.56159858456878,1.7707008072659,2
"5320",532,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,2.26912185179807,-0.77581643256467,-0.529191869218442,1.71912185179807,-1.50581643256467,-1.52919186921844,1
"5321",533,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,-1.14338678978113,-0.263851162477304,-1.42497003801865,-1.64338678978113,-0.893851162477304,-2.42497003801865,2
"5322",533,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,0.913228598614375,-0.388740712827166,1.47347894961463,-1.70677140138563,-2.79874071282717,0.473478949614633,3
"5323",533,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,-0.354502051274737,-0.0487483866095829,0.0225466824267628,-0.814502051274737,-0.718748386609583,-0.977453317573237,2
"5324",533,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,0.644868732719328,0.929444046898009,-0.406637288694021,-0.905131267280672,-0.490555953101991,-1.40663728869402,2
"5325",533,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,0.409206031479356,-0.823694586817763,0.22923421999368,-1.20079396852064,-2.57369458681776,-0.77076578000632,3
"5326",533,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,0.628986202624677,-0.372508884313864,-0.166405178221704,0.208986202624677,-2.05250888431386,-1.1664051782217,1
"5327",533,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,-0.418505882177533,0.161250817078005,0.23195281159549,-2.02850588217753,-1.258749182922,-0.76804718840451,3
"5328",533,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,-0.363390491992717,1.30731668713581,-1.27399633041171,-1.06339049199272,0.777316687135812,-2.27399633041171,2
"5329",533,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,2.68182425854886,0.502424104456375,2.05358852396411,0.951824258548862,-0.00757589554362492,1.05358852396411,3
"5330",533,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,-0.590873886374676,-0.612627861433357,3.33381937590006,-1.14087388637468,-1.34262786143336,2.33381937590006,3
"5331",534,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.0561247667269293,0.346679155319563,0.998934263051072,-0.553875233273071,-0.0833208446804373,-0.00106573694892786,3
"5332",534,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,0.612184398543959,-1.61602811146541,0.688909890967474,0.152184398543959,-2.21602811146541,-0.311090109032526,1
"5333",534,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,1.67662010673214,0.702780729558006,-0.635725730385441,-0.883379893267859,-1.01721927044199,-1.63572573038544,1
"5334",534,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,0.521297622419563,2.78019902429011,0.13287133584797,-0.928702377580437,1.10019902429011,-0.86712866415203,2
"5335",534,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,0.353437337211383,0.0939880690631422,0.87444543762932,-0.406562662788617,-1.57601193093686,-0.12555456237068,3
"5336",534,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,0.30208705836477,0.270556378978364,1.15207807942758,-0.41791294163523,-3.18944362102164,0.15207807942758,3
"5337",534,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.492579178759676,-0.771311719187718,0.516190857280453,-0.117420821240324,-1.20131171918772,-0.483809142719547,1
"5338",534,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,-0.625989904740453,-1.23083684336964,2.07448808333499,-1.09598990474045,-1.89083684336964,1.07448808333499,3
"5339",534,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,-0.156744006526016,6.05019298967838,2.18250741479284,-2.65674400652602,5.63019298967838,1.18250741479284,2
"5340",534,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,0.453861795655255,0.686330830826809,0.55408086592637,-0.096138204344745,-0.0436691691731907,-0.44591913407363,2
"5341",535,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,3.7138669602462,0.54289904177708,5.01810590368343,3.2138669602462,-0.0871009582229203,4.01810590368343,3
"5342",535,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,0.356643792357306,-0.359719375280403,0.345883111725313,-2.26335620764269,-2.7697193752804,-0.654116888274687,3
"5343",535,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,2.11530006939248,-0.812493009881077,2.04967390512369,1.65530006939248,-1.48249300988108,1.04967390512369,1
"5344",535,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,2.34508500704474,0.934757498042784,0.720535532553111,0.795085007044744,-0.485242501957216,-0.279464467446889,1
"5345",535,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,-0.467054555656353,0.680295951136944,-0.303104881779901,-2.07705455565635,-1.06970404886306,-1.3031048817799,2
"5346",535,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,0.335667999878777,-0.872926574547148,1.87765880995409,-0.0843320001212227,-2.55292657454715,0.877658809954086,3
"5347",535,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,0.426972567522792,-1.03799170779265,1.72127126719241,-1.18302743247721,-2.45799170779265,0.721271267192408,3
"5348",535,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,0.294466163691806,-0.0942560475829465,0.112492555293696,-0.405533836308194,-0.624256047582947,-0.887507444706304,1
"5349",535,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,2.71918510511696,-0.628416907753307,-0.206671285038398,0.989185105116958,-1.13841690775331,-1.2066712850384,1
"5350",535,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,0.324496585962349,0.787490592809637,-0.583783558724315,-0.225503414037651,0.0574905928096369,-1.58378355872432,2
"5351",536,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,1.06756734753849,0.547260267273718,0.701984807175414,0.457567347538491,0.117260267273718,-0.298015192824586,1
"5352",536,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,2.1701382134627,-0.714125237002436,0.580395952125621,1.7101382134627,-1.31412523700244,-0.419604047874379,1
"5353",536,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,0.841310799552391,1.12699472351222,-0.713583513992112,-1.71868920044761,-0.593005276487776,-1.71358351399211,2
"5354",536,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,-0.282273280458956,0.0221380050005341,-1.23260395567898,-1.73227328045896,-1.65786199499947,-2.23260395567898,2
"5355",536,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,0.860207674520944,2.62177590887018,2.62953735334748,0.100207674520944,0.951775908870175,1.62953735334748,3
"5356",536,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,0.320447395350502,0.783971002289834,3.32737114373654,-0.399552604649498,-2.67602899771017,2.32737114373654,3
"5357",536,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.958539169870507,-0.690187870420863,1.22187937879601,0.348539169870507,-1.12018787042086,0.221879378796013,1
"5358",536,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,2.3113368898917,0.175000692736499,0.0207963957149904,1.8413368898917,-0.484999307263501,-0.97920360428501,1
"5359",536,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,0.555631743856803,-0.628567870093861,-0.322251953023831,-1.9443682561432,-1.04856787009386,-1.32225195302383,2
"5360",536,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,3.19504958762699,0.705363003537515,1.4423368006329,2.64504958762699,-0.0246369964624847,0.442336800632899,1
"5361",537,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,0.66827000377372,-0.162885121352824,-0.149306713580818,0.16827000377372,-0.792885121352824,-1.14930671358082,1
"5362",537,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,-0.317031452115156,1.65473832193725,-0.328225726939536,-2.93703145211516,-0.755261678062752,-1.32822572693954,2
"5363",537,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,0.876917089256264,0.0758877442903668,3.91773798942961,0.416917089256264,-0.594112255709633,2.91773798942961,3
"5364",537,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,0.230908793864178,1.9951413247796,0.719735132485175,-1.31909120613582,0.575141324779601,-0.280264867514825,2
"5365",537,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,-1.48361971218175,0.438606599161726,-0.221010325839808,-3.09361971218175,-1.31139340083827,-1.22101032583981,3
"5366",537,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,-1.13161415218645,0.916796398126264,4.62396414039535,-1.55161415218645,-0.763203601873736,3.62396414039535,3
"5367",537,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,-0.254245806463002,0.856024601361038,-0.648639851488833,-1.864245806463,-0.563975398638962,-1.64863985148883,2
"5368",537,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,2.63669206603148,1.75018496972463,0.894264792780848,1.93669206603148,1.22018496972463,-0.105735207219152,1
"5369",537,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,0.361605298031989,0.967291483335027,2.38981853751912,-1.36839470196801,0.457291483335027,1.38981853751912,3
"5370",537,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,1.95696901643385,1.74903063090745,-0.850416729207059,1.40696901643385,1.01903063090745,-1.85041672920706,1
"5371",538,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.405082734771055,-0.758006628773157,-1.02405931333992,-0.204917265228945,-1.18800662877316,-2.02405931333992,1
"5372",538,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,2.53248990570874,-1.04344309155504,-0.511841017789731,2.07248990570874,-1.64344309155504,-1.51184101778973,1
"5373",538,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,-0.400949230411952,-0.792615137643254,-0.618108541064442,-2.96094923041195,-2.51261513764325,-1.61810854106444,3
"5374",538,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,0.615780243571716,3.07671508656012,-1.6122214552491,-0.834219756428284,1.39671508656012,-2.6122214552491,2
"5375",538,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,1.07236672059133,-0.606049860770953,1.44491143986093,0.312366720591334,-2.27604986077095,0.444911439860932,3
"5376",538,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,-0.857059864409528,0.0200605254675438,0.609863003423639,-1.57705986440953,-3.43993947453246,-0.390136996576361,3
"5377",538,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,1.70813846114977,1.57389048554371,0.6477712698006,1.09813846114977,1.14389048554371,-0.3522287301994,2
"5378",538,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,0.198437126538929,-0.0417640442888114,-0.246664521259571,-0.271562873461071,-0.701764044288811,-1.24666452125957,1
"5379",538,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,0.473417806186389,1.66533986856842,0.809710817143375,-2.02658219381361,1.24533986856842,-0.190289182856625,2
"5380",538,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,0.885257415733345,-0.812617975296276,-0.465332220846378,0.335257415733345,-1.54261797529628,-1.46533222084638,1
"5381",539,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,0.499018146788382,-1.00388683094916,-0.315039878812142,-0.000981853211617922,-1.63388683094916,-1.31503987881214,1
"5382",539,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,0.40720159507854,-1.44326505547777,0.351321219408143,-2.21279840492146,-3.85326505547777,-0.648678780591857,3
"5383",539,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,-0.025940515829952,0.682214098077288,-1.59688491261663,-0.485940515829952,0.0122140980772882,-2.59688491261663,2
"5384",539,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,2.16796243483506,-0.436300817385969,-0.0560898886527614,0.617962434835061,-1.85630081738597,-1.05608988865276,1
"5385",539,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,0.487396811959803,1.32971613663397,-0.0971550074148082,-1.1226031880402,-0.420283863366028,-1.09715500741481,2
"5386",539,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,1.00555416268311,2.46070313621097,0.474791346507904,0.585554162683106,0.780703136210972,-0.525208653492095,2
"5387",539,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,1.35853795746183,0.364719381742816,1.02386520915692,-0.251462042538167,-1.05528061825718,0.0238652091569178,3
"5388",539,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,5.48338183549086,0.193994553954628,0.396442067802491,4.78338183549086,-0.336005446045372,-0.603557932197509,1
"5389",539,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,6.8680815414849,-0.966895378935586,-0.139909462185107,5.1380815414849,-1.47689537893559,-1.13990946218511,1
"5390",539,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,4.35886801131831,0.199144513966938,0.589637104492185,3.80886801131831,-0.530855486033062,-0.410362895507815,1
"5391",540,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.0497411162040284,0.899359370465983,0.22285831420908,-0.659741116204028,0.469359370465983,-0.77714168579092,2
"5392",540,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,3.95514765839731,-0.668647187814179,4.12246606229329,3.49514765839731,-1.26864718781418,3.12246606229329,1
"5393",540,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,-0.37773213140872,0.0536276524001885,1.13969966145459,-2.93773213140872,-1.66637234759981,0.139699661454588,3
"5394",540,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,-1.15722787788289,0.899428656015414,0.100077761033218,-2.60722787788289,-0.780571343984586,-0.899922238966782,2
"5395",540,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,5.5801571144189,-0.345370796896036,-1.81837076311471,4.8201571144189,-2.01537079689604,-2.81837076311471,1
"5396",540,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,0.805629283146169,0.771325054106883,-0.483837568387665,0.0856292831461694,-2.68867494589312,-1.48383756838766,1
"5397",540,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.556949826675065,-1.18859615225344,0.491286214632445,-1.16694982667506,-1.61859615225344,-0.508713785367555,3
"5398",540,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,0.330383088086219,-0.148892970689406,2.03577173657713,-0.139616911913781,-0.808892970689406,1.03577173657713,3
"5399",540,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,-0.200156856232068,2.41179692408125,0.462364253689314,-2.70015685623207,1.99179692408125,-0.537635746310686,2
"5400",540,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,1.84791578886005,2.02333986744385,0.546852272352293,1.29791578886005,1.29333986744385,-0.453147727647707,1
"5401",541,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,0.807160066157624,0.257176561939885,-0.763550730419504,0.307160066157624,-0.372823438060115,-1.7635507304195,1
"5402",541,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,1.1810822843582,-1.25465427071582,1.59454298190095,-1.4389177156418,-3.66465427071582,0.594542981900954,3
"5403",541,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,-0.0346155280068181,1.59112350685919,-1.08678638620483,-0.494615528006818,0.921123506859191,-2.08678638620483,2
"5404",541,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,2.27480458464115,-0.517518447597061,-0.936810731451196,0.724804584641146,-1.93751844759706,-1.9368107314512,1
"5405",541,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,1.12279021541145,0.51273092290288,-1.1796650621215,-0.487209784588548,-1.23726907709712,-2.1796650621215,1
"5406",541,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,0.034216019706654,-0.0753547950271603,-0.55443119557137,-0.385783980293346,-1.75535479502716,-1.55443119557137,1
"5407",541,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,-0.224990933381961,0.842363267390292,4.07194592470012,-1.83499093338196,-0.577636732609708,3.07194592470012,3
"5408",541,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,-0.293684461310141,1.54459827288349,-0.256292041772379,-0.993684461310141,1.01459827288349,-1.25629204177238,2
"5409",541,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,-0.87758466631881,-0.775278059577568,-0.987829771623313,-2.60758466631881,-1.28527805957757,-1.98782977162331,2
"5410",541,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,0.0698669388133642,1.43763906465858,1.02563784170986,-0.480133061186636,0.70763906465858,0.0256378417098584,2
"5411",542,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,2.80041457168393,0.259544681389437,-1.01920357650799,2.19041457168393,-0.170455318610563,-2.01920357650799,1
"5412",542,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,1.15795766734842,0.0901299753593603,-0.106120177191174,0.69795766734842,-0.50987002464064,-1.10612017719117,1
"5413",542,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,-0.276089261844528,1.24357621017205,0.279556274105599,-2.83608926184453,-0.47642378982795,-0.720443725894401,2
"5414",542,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,2.51313515656971,-0.769874675939141,1.52914193300039,1.06313515656971,-2.44987467593914,0.529141933000393,1
"5415",542,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,-0.019502245698419,1.87849750498148,-0.588102765169997,-0.779502245698419,0.208497504981477,-1.58810276517,2
"5416",542,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,1.72496898096251,0.719364729275429,1.09356683597139,1.00496898096251,-2.74063527072457,0.0935668359713879,1
"5417",542,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.745801575351386,-0.40668455946278,-1.4718376825664,-1.35580157535139,-0.83668455946278,-2.4718376825664,2
"5418",542,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,1.04433103595694,0.451519572970067,-1.34935718516264,0.574331035956936,-0.208480427029933,-2.34935718516263,1
"5419",542,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,1.75722580150572,-0.0686514834578839,0.295240204554998,-0.742774198494275,-0.488651483457884,-0.704759795445002,2
"5420",542,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,1.20707972304455,-0.356352839732304,-0.693683908527715,0.657079723044553,-1.0863528397323,-1.69368390852772,1
"5421",543,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,0.453839037946848,5.90470036498745,0.816032300996932,-0.0461609620531521,5.27470036498745,-0.183967699003068,2
"5422",543,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,-0.296172627143529,1.40766764794924,-0.230685540263787,-2.91617262714353,-1.00233235205076,-1.23068554026379,2
"5423",543,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,1.85039925289012,0.543427779572909,1.82875980524377,1.39039925289012,-0.126572220427091,0.828759805243768,1
"5424",543,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,0.113856684036574,0.480411002853392,4.16831482809334,-1.43614331596343,-0.939588997146608,3.16831482809334,3
"5425",543,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,-0.415871367436214,0.975042650061203,0.571238121278795,-2.02587136743621,-0.774957349938797,-0.428761878721205,3
"5426",543,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,-0.190232797302617,-0.158055135801082,0.974981980023114,-0.610232797302617,-1.83805513580108,-0.0250180199768862,3
"5427",543,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,1.90654720210623,-0.802584691628912,0.106585415612905,0.296547202106231,-2.22258469162891,-0.893414584387095,1
